,UserName,Contents,Label
1268,dgba****,말은 바로해야지...죄없는 국민들은 압수수색 받지않는데 당신이 혐의가있어 압수수색 받는것을 왜? 가만이 있는 국민들을 끼워 넣는데 검찰이 미쳤나 아무나 압수수색하게...그렀게 해석하면 나도 장관하겠다,1
2340,lsh1****,정치인 대통령 잘못 뽑으면 나라 망할수 있다라는 것을 잘느꼈습니다 거짓말 하는지 안하는지 잘판단해서 투표하세요,1
2008,batista,조국아 빨리 사퇴해라너 밑천 다 털리겠다,0
1144,김기중1-1105,"친중  빨갱집단들의  행태는  국이도 예외는아니다~~ 특히사모펀드자금에중국공산당자금이  거의절반이투자되었디는데  한국의 친중 인사들(재앙이.해찬이,영길이,종석이,영길이, 조국이. 도지사.군수등등) 거의다 중공의 정치자금으로 부도쌓고. 정계도진출해  중국 빨갱이들(화웨이통신망,cctv,중공유학생.조선족,노무자 등) 대거 이주시켜 표줘서  친중공한국 만드는  앞잽이 된게 팩트다~~ 중공형님에게는 찍소리못하는거 봐라~ 이게어디한국통령이냐?",0
1488,사람이먼저,감동 소오름...일본에서 실시간중계 보며 울었습니다.,0
244,하얀구름,이 집구석 인간들은 입만 열면 거짓말이네,0
795,미로 11,주변 50군데 압색.  검새 51명에 딸린 수사관 포함 150명이  털어서 기소한게 고작 표창장 위조. 더 기막힌게 근거라고 내세운게 태극기할배 대학 총장 말. 기소절차 무시. 변론권 무시.  검찰이 찍으면 누구든 밤법자 만들 수 있다는 것. 확인. 검찰은 해체시켜야함.,0
2939,qkfqkfl,눈치당 대표다운발언이네득되면 거수로 환영할것이고득이 안되면가차없이 손 내리겟다로간보기,0
742,팔공팔공,참 세상웃긴다세상 살아가는 아빠중 가족관리에 정말 신경써가며 가정을 직접 쨍기는 아빠가 몇이나 될까?이정도면 지금 저기 앉아있는 국회의원들보다 더 나은 사람이다임명은 빠를수록 좋다,0
131,aeun****,이제는  여자들만  있는 집은  검찰이  압수 수색도  못하겠다.. 조국 마누라가  갑질이란 갑질은  다했더만  총리라는  사람이  검찰을  압박하고  조국의  죄를  덮으려 한다..이게  정의와 공정이  살아 있는  나라인가..민주노총 인간들 과 손잡고  서초동으로  불러들여  검찰을  압박하고  있는  문재인정권...섞어 빠진  대한민국이  되어 버렸구나..,1
2380,무아지경,검찰개혁은  조국만물러나면 되고 국회개혁은  민주당만 물러나면되고 청와대 개혁은 문재인만 물러나면 이나라 살기좋은나라된다,0
796,cjka****,학교 컴퓨터를 집에 가져가도 된다? 이건 또뭔 ㄱ소리고?,1
2562,홀로서기,"이 집구석 인간들은 도대체 진실이라는게 없네, 모자라는 딸  의사 만들어보겠다고 온갖 지저분한 짓을 다했네. 정말 천생연분이다, 부부가 어쩜 이렇게 똑같냐.",0
2606,pina,조국 당신은 사회주의자로서 헌법을 지키려는게 아니라 헌법을 손대어 자유 민주주의 국가를 사회주의로 바꾸려고 하는거다. 이는 당신이 오래전 sns에서 말했던거다. 그래서 당신은 법무부장관이 될 자기 아니다.,0
1726,shan****,텅텅..텅텅..이제는 통계가지고 머라하냐?..아무리 그래봐라.. 이게 민심인 걸..,1
1379,ever****,이제 법무장관 동생아니니 구속해라 명,1
193,hop5****,"낙연, 사실을 왜곡하고 줏대없이 말을 바꾸는 분이 대통렁되면 또 다른 재앙의 원천인 제2문재인이가 되겠군.",1
1430,kima****,보직해임이 아니라 파면 당해야 합당하다. 인턴증명서조차 kist박사가 써준게 아니라 이메일 받은 내용을 바탕으로 정경심이 가짜인턴증명서를 만들었다니 어처구니가 없다. 이 또한 조국이가 거짓말 한 거네..,1
2111,kong****,종편에 민주당출신 패널들이 나와서 어떻게든 변호해볼려고 기를 쓰는데 보기에 참 안쓰럽더라. 명약관화한 사안을 놓고 궤변을 늘어놓으며 어떻게든 덮을려고 애를 쓰는데 그 모습이 얼마나 애처롭던지 헛웃음이 다 나오더라. 곧 총선이니 공천을 받아야하는 입장인건 이해한다만 해도해도 너무하더라.,1
665,ds1a****,그나물에 그밥 윤석렬 검찰도 믿을 수 없다 특검만이 사건의 실체적 진실을 밝힐 수 있다  야당은 즉각 조국과 그 일가의 비리에 관한 특검을 발의하라,1
2771,gree****,교수들이 3년마다 오는 안식년을 이용해 중등 자녀들을 영미권에 학교를 1년반정도 외고나 자사고에 특례입학자격을 만들어 주는 게 다반사다.  나는 지금 외국에 살고 있지만 주변에 이런 교수 자녀 아이들이 가끔씩 볼 수 있다. 교수는 학력사다리 만들기 참 좋은 직업이다. 이런 걸 악용하는 걸  특례자격을 고치든가 없애야 한다. 1년반 미국중학교 다니고 외고 특례로 합격하고 고1에 박사논문 제1저자의 영어실력이다니 조국은 부끄럽지 않은가,1
1836,seon****,나라의 중요 죄인  출것 모습도 못보게 하는게 검찰개혁이더냐? 개 돼지들은 이런줄도 모르고 검찰개혁을 무슨 주문처럼 지껄이고 다닌다.,1
256,cjw8****,문제는 이런 걸 도덕적으로나 법적으로  전혀  죄의식을 가지고  있지  않다는 것 이다 그건 조국이나 그 기족 그리고 그들을  비호하는  대통령을  비롯한  좌파세력 들 전부가 마찬가지다  이게 이번 조국게이트의 본질이다,1
2314,꿈사냥,웃기지?나경원자녀를 이리 해봐장제원아들을  이리 해봐최해성이는?김학의.삼성.너네 검사 구속영장 위조한건?너부터 이리 해볼까?,0
2417,바보나무,사기당한거네?!,0
2002,설마,야  진짜  이름값  얼굴 값좀하고  살아라역겨워진다내로남불  말고  뭐  더 좋은  표현없나?이정권  놈들은  왜  하나같이  뻔뻔하기  그지없는  놈들만  있을까자신의  과거를  화끈하게  인정하고속죄하고  한자리 하고싶으면  이렇게  저렇게잘 할테니  한번  봐  달라던가더럽게 비굴하고  파렴치해,0
716,choc****,나는 작업할거 있으면 USB에 자료 담아 가져와서 집 컴퓨터로 작업하는데. 이상하네? 왜 학교에 있는 데스크톱 PC 집에 가져가서 작업하나?,1
2959,미쉘,정의당 정말  싫어졌다조국의 진실은 외면한채헛소리만 하고있다.,0
462,phs0****,민심입니다  비도덕파렴치아웃,1
1176,naed****,저런 조국같은 개~쓰레~~기이 같은 인간을 법무부장관에 임명한 문재~앙이 더더더 쓰~레~~기!!!,1
1350,마이크,검찰 정보 누출 심하네,0
725,그레이트,기레기 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅌ니가 왜 기레기인지넌 전혀 모르지?,0
2826,ej36****,범죄혐의자를   해당기관을 지휘하는  장관에  앉히겠다고   난리치는   정부와   여당은  제정신인가?,1
971,mix1****,떳떳하면 5촌조카 들어와서 조사받게 하시지요,1
1420,리드해,"실제로 봤습니다. 진심이지 오금이 저릴정도의 인파였습니다...정말 충격적일만큼의 인파라 아직도 어안이 벙벙한데아 자한당과 정치떡검, 쓰레기언론들이 편먹고 세상을 쥐고 아무리 흔들려고 해도이런 국민들이 있기에  이 말도안되는 상황들을 굳건히 이겨나갈 수 있다는 확신이 들었습니다.암튼 오늘 너무 놀래서 잠이 안올듯 합니다....200만이라 ㅎㅎ..;",0
45,na89****,조씨네는 걍 부부사기단이다. 먼 교수?  일본 논문 짜집기해서 석사받고  박사도 아니면서 교수되고 조씨 학력도 조작된건지 조사해야한다. 집안이  아주 다 섞었다. 저런자가 법무장관이며 교수인게 말이되냐!!!  교수되려고 얼마나 고생했을텐데  다른교수들 욕먹이지 말고  자수해라,1
583,femm****,당신들이 살아갈 나라 자유대한민국을 지켜주세요,1
733,최은희,장재원 아들 동영 틀어봐 그리고 장재원한테 말해 가족관리도 못하면서...아주 아들놈이 개차반이더만...아놔,0
2404,하얀바다,"주광덕,넌 인간도 아니다주광덕을 개인정보 유출  혐의로 구속  수사하라",0
1229,나이트킹,"법무부 장관이 되어도 조국수사는 계속 되어야 하고, 수사결과에 따라 장관 목아지 따버려야 한다!",0
1563,xzaq****,죄지였으면 사죄하고 죄값받아야지~~  가정파탄? 대한민국이 파탄나게생겼다....,1
2424,ssan****,"왜 좌파 사람들은 빨갱이처럼 욕부터 할까? 나도 전남남도가 고향이여서 태어날때부터 민주당이였지만, 현 정권의 위선적인 행위를 보고, 더이상 민주당을 지지하지 않는다. 자한당분들, 힘내세요.. 당신들이 있기에 그래도 아직 저희 나라가 북한인민공화국이라고 불리지 않고 있습니다. 거짓으로 대통령을 탄핵하고, 북한에 쌀 보내고, 국민을 위험으로 몰아가는 현 정부는 탄핵만이 답이다.",1
2895,kilk****,윤석열 대한민국의 영웅이 되어주십시요~~문대통령 취임식때 말씀하신건 다 거짓말이였습니다 윤석열총장님 취임식때 하신말은 진심이라고 믿습니다,1
2262,scle****,뭐가 이렇게도 교묘하게 돌아가나... 의전면접 보기 한달반 전에 주민번호를 2월에서 9월로 바꾸지 않나...,1
2184,싸가지,"다시 촛불을 들어야 하는 일이 없으면 합니다개혁의 대상인 기득권이 총력을 다해 조국을 낭마시켜려합니다유시민 말처럼 언론적폐세력, 검찰, 자한당, 친일파 등 총력전입니다우리가 촛불을 든 이유가 뭡니까이런 적폐세력을 몰아내고 대한민국을 국민을 위한 나라로 만들기 위함인데국민들 너무나 무지합니다. 기득권세력의 말도 안되는 농간에 또 속고있습니다노무현 대통령 때 그렇게 당하고도 또 속고 있습니다다시는 이런 일이 반복되지 않도록 조국을 지켜내고기득권 세력들을 몰아내야 합니다",0
2861,ggp,윤석열은. 사법고시.  합격자고조국은.   서울대 나왔다는것밖에 더인나누가봐도. 검찰이.  조국을.  제대로 보겠나안보지. 서울대 갔는것도. 문재인 빽으로 간거잖아,0
2815,pro7****,"윤석렬 총장, 만일 조국관련 자료 거둬서 중요한 거 없애고 그냥 이 사건 질질끌면서 덮고 간다면 당신은 검사가 아니라 정권의 개라고 밖에 볼 수 없다. 누가보아도 부정과 불법이 보인다. 아니면 왜 해외로 도피했을까? 검찰이 자존심도 버리고 사법고시도 통과 못한 인간에게 멍멍하면서 복종하고 싶니? 자존심도 양심도 정의도 없는 검찰이 되지 않길 바란다.",1
2511,jaco****,역시 20대가 반대율 1위 그래서 대학가에서  촛불집회 열리는 거네,1
572,키엘,♬~ 병가지상사다. 언제부터 서울대생 니들이 정의의 선구자였나.역겨운 것들... 왜 서울대에 목매달고 ♪♩♩♪♪♬을 틀며 악을 쓰대냐..첫째는 그 타이틀하나면 굶어죽을 일 없다. 우대받는다. 비난받지 않는다.천재 또는 명석하단 소리 듣는다.  이쯤이면 조선시대의 성균관 유생들과 판박이지 않는가?자유와 평등의 진정한 속뜻이 무엇인지 아나?니들이 동시대의 젊은이들보다 우월하고 박식하고 똑똑해서 니들은 엘리트이고 선민이고지하철 택배컨베이어 편의점 건설현장 등에서 알바하며 생을 버티는 같은 연배들은 개돼지노예 역할에충실하고 마,0
433,rain****,조상들은 알고 있다. 누가 왜구인지.,1
2103,blac****,강남좌파특징이 부끄러운거 일도모르고 지들행동은 정의인줄안다는거다. ㅉㅉ 남자손혜원,1
2247,kgb4****,"와  서민 자녀들은   야...  김제동,,,,  강성태,...   개그콘서트  우리 대변좀  해줘요.... 정유라 때처럼...   답답하네요...  서민자녀를 위해서...",1
1136,gold****,참 바보들이 많네 조선일보가 날조하거나. 없는 사실 보도면 눈에 불을 켜고 있는 조국측에서 벌써 고소.고발 해도 여러번 하고도 남았다 고소 고발하고 싶어도 못하는 것을 보고도 조선 타령인가? 이번 조국 일가 특혜 특권과 사기사건 여기까지 온 것에 조선의 역할이 크다 좌파가 아무리 발악해도 소용없다 윤리와 도덕이 무너진 조국 가족 보면 거짓말이 거짓말 낳는 희대의 사긴꾼 가족 보는거다 건전한 상식 가진 일반인들도 혀를 대두를 정도로 뻔뻔한 조국의 태도와 끝까지 검싸고 비호하는 여당 의원들 보면 정말 구역질 난다 손바닥으로 하늘 가리려,1
1778,kjj1****,김어준의 뉴스 공작과 조작 미터는 반드시 법적으로 손을 봐야 한다. 민주주의의 적들이다.,1
139,ys13****,이낙연이 대놓고 공중파를 통해 가짜뉴스를 퍼뜨렸다 총리란 사람 입에서 이런 가짜를 퍼뜨리는 사실이 정말 참담하다 결국 자리에 연연하며 대통령에 아부하는 이낙연 이런 간신들이 있기에 나라에 미래는 없다,1
1879,kihwxy,갸이샤끼  조국놈 저미꾸라지 샤끼 한놈이  지살고.가족살리려고  나라  망치고있네  문죄인은  조폭식 의리로 쪼국감싸고   아이고  나라망한다  저것들  다잡아 쳐넣어라나라꼴이 이게뭐야  해외토픽감이다  창피한줄  알거라문죄인  일당들아 정시차려라,0
3038,sea1****,"대깨문들이 조국을 향해 YES를 외칠때, 용기있는 검사 한분께서 NO를 외쳐주셨군요. 당신이야말로 이 나라를 살리는 진정한 애국 검사 입니다.",1
